Ano de Exercício;Unidade Orçamentária - Código;Unidade Orçamentária - Sigla;Classificação Receita - Formatado;Classificação Receita - Descrição;Fonte Recurso - Código;Fonte Recurso - Descrição;Valor Previsto Inicial;Valor Efetivado Ajustado
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;13.090.689,00;60.310.579,31
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;93;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EXCETO EMENDAS INDIV. E DE BANCADA;453.487,00;474.163,94
2023;4291;FES;1631.99.0.1.99.000;OUTROS SERV. ATEND. SAUDE - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;4.527.201,00;20.848.895,96
2023;4291;FES;1713.50.1.1.04.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO PRIMARIA - IMP. DA SEG. AL. E NUT. NA SAUDE;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;0,00;172.500,00
2023;4291;FES;1713.50.2.1.01.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;0,00;75.563.291,00
2023;4291;FES;1713.50.2.1.01.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;0,00;18.522.957,00
2023;4291;FES;1713.50.2.1.01.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;0,00;418.722.873,50
2023;4291;FES;1713.50.3.1.01.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA EPIDEMIOLOGICA;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;44.684.641,00;40.993.842,87
2023;4291;FES;1713.50.3.1.02.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - HIV-AIDS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;2.043.317,00;2.307.855,33
2023;4291;FES;1713.50.3.1.03.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA SANITARIA;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;8.223.577,00;13.933.322,73
2023;4291;FES;1713.50.4.1.01.000;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS BASICOS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;1.091.287,00;0,00
2023;4291;FES;1713.50.4.1.02.000;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS EXCEPCIONAIS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;59.497.937,00;37.416.139,85
2023;4291;FES;1713.50.5.1.01.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PLANEJASUS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;150.000,00;0,00
2023;4291;FES;1713.50.5.1.04.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PISO DA ENFERMAGEM;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0,00;109.033.481,33
2023;4291;FES;1713.50.5.1.05.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - VALORIZAGTES-SUS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;0,00;0,00
2023;4291;FES;1713.50.9.1.01.001;TRANSF. BLOCO MANUT. ASPS - OUTROS PROG. - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;60.500.000,00;0,00
2023;4291;FES;1713.50.9.1.01.001;TRANSF. BLOCO MANUT. ASPS - OUTROS PROG. - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;20.800.000,00;0,00
2023;4291;FES;1713.50.9.1.01.001;TRANSF. BLOCO MANUT. ASPS - OUTROS PROG. - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;685.118.801,00;28.211.278,06
2023;4291;FES;1717.50.0.1.01.000;SUS-SAUDE - MINISTERIO DA SAUDE;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;279.927,00;0,00
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1.000,00;0,00
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,00;33.662,32
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;37;TRANSFERENCIAS DA UNIAO VINCULADOS A SAUDE;509.897,00;10.812.428,91
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.505.459,00;2.519.321,11
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;229.052,00;110.057,08
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;0,00;0,00
2023;4291;FES;2411.51.1.1.03.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - ATENCAO PRIMARIA - PRINC. - ATENCAO BASICA;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;950.000,00;81.600,00
2023;4291;FES;2411.51.2.1.02.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - ATENCAO ESPECIALIZADA - PRINC. - AMBULATORIAL, HOSPITALAR E QUALIDADE DO SANGUE;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;950.000,00;0,00
2023;4291;FES;2411.51.4.1.01.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - VIGILANCIA SAUDE - PRINC. - EPIDEMIOLOGICA;93;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EXCETO EMENDAS INDIV. E DE BANCADA;407.616,00;0,00
2023;4331;FDM;1739.99.0.1.11.001;COMERCIO E SERVICOS - DIVERSOS MUNICIPIOS;59;OUTROS RECURSOS VINCULADOS;2.643.545,00;0,00
2023;4331;FDM;1999.99.2.2.99.000;OUTRAS REC. - PRIMARIAS - MJM - DEMAIS;59;OUTROS RECURSOS VINCULADOS;150.000,00;653.201,86
2023;4341;FHIDRO;1911.01.0.1.12.000;MULTAS LEGISL. ESPECIFICA - PRINC. - INFRACAO A LEGISLACAO DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;80.500,00;1.066.314,90
2023;4381;FUNTRANS;1121.01.0.1.03.000;TX. INSP. CONTR. FISC. - PRINC. - TAXA DE LICENCIAMENTO PARA USO OU OCUPACAO DA FAIXA DE DOMINIO DAS RODOVIAS;54;TAXA DE LICENCIAMENTO DA FAIXA DE DOMINIO DAS RODOVIAS;3.936.747,00;4.368.360,82
2023;4381;FUNTRANS;1121.01.0.2.03.000;TX. INSP. CONTR. FISC. - MJM - TAXA DE LICENCIAMENTO PARA USO OU OCUPACAO DA FAIXA DE DOMINIO DAS RODOVIAS;54;TAXA DE LICENCIAMENTO DA FAIXA DE DOMINIO DAS RODOVIAS;25.830,00;155.861,83
2023;4381;FUNTRANS;1331.01.0.1.01.002;DELEG. PREST. SERV. TRANSP. RODOVIARIO - PRINC. - FUNTRANS - INTERMUNICIPAL;60;RECURSOS DIRETAMENTE ARRECADADOS;2.181.000,00;239.498,90
2023;4381;FUNTRANS;1332.01.1.1.01.000;DELEG. EXPLOR. INFRA. TRANSP. RODOVIARIO SETOR PRIVADO - PRINC. - FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES - FUNTRANS;60;RECURSOS DIRETAMENTE ARRECADADOS;268.010.000,00;391.661.730,19
2023;4381;FUNTRANS;1611.03.0.1.99.000;SERVICOS REG. CERTIF. FISCALIZ. - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;3.244.190,00;10.298.408,28
2023;4381;FUNTRANS;1911.01.0.1.03.002;MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DERMG;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;259.674.350,00;176.720.690,89
2023;4381;FUNTRANS;1911.01.0.1.03.003;MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;19.524.388,00;12.150.213,16
2023;4381;FUNTRANS;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;66.500,00;214.485,61
2023;4381;FUNTRANS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;0,00;22.355,29
2023;4421;FUNDIF;1911.08.0.1.01.000;MULTAS SENTENCAS JUDICIAIS - PRINC. - MULTAS PECUNIARIAS E JUROS DE MORA;39;MULTAS PECUNIARIAS E JUROS DE MORA FIXADOS EM SENTENCAS JUDICIAIS;3.339.548,00;4.429.797,62
2023;4441;FUNEMP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;2.625.000,00;10.080.114,82
2023;4441;FUNEMP;1911.04.0.1.03.000;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINC. - TERMO DE AJUSTAMENTO DE CONDUTA - TAC;60;RECURSOS DIRETAMENTE ARRECADADOS;55.020.000,00;42.342.247,61
2023;4441;FUNEMP;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52.500,00;0,00
2023;4441;FUNEMP;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;135.279,23
2023;4441;FUNEMP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52.500,00;775,00
2023;4441;FUNEMP;7729.99.0.1.26.000;REC. INTRA. - OUTRAS TRANSF. ESTADOS DF - PRINC. - REPASSE DO FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR - FEPDC;60;RECURSOS DIRETAMENTE ARRECADADOS;5.250.000,00;0,00
2023;4451;FEPDC;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;5.250.000,00;11.238.728,89
2023;4451;FEPDC;1911.04.0.1.02.000;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINC. - APLICADAS PELO PROCON-MG;60;RECURSOS DIRETAMENTE ARRECADADOS;26.145.000,00;68.006.705,07
2023;4451;FEPDC;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52.500,00;0,00
2023;4451;FEPDC;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;658.788,14
2023;4451;FEPDC;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52.500,00;53.271,39
2023;4491;FEC;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;59;OUTROS RECURSOS VINCULADOS;18.300.000,00;39.945.815,52
2023;4541;FAHMEMG;1641.01.0.1.01.000;RETORNO OPER. JUROS ENCARG. FINANCEIROS - PRINC. - JUROS DE EMPRESTIMOS;60;RECURSOS DIRETAMENTE ARRECADADOS;3.492.000,00;2.831.815,70
2023;4541;FAHMEMG;2311.06.0.1.01.000;AMORTIZACAO EMPRESTIMOS CONTRATUAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;28.966.600,00;25.549.451,48
2023;4551;FUNAPEC;1219.99.1.1.06.000;DEMAIS CONTRIB. SOC. - PRINC. - PECULIO;60;RECURSOS DIRETAMENTE ARRECADADOS;49.270.894,00;49.521.828,39
2023;4551;FUNAPEC;1219.99.1.1.07.000;DEMAIS CONTRIB. SOC. - PRINC. - SEGURO COLETIVO;60;RECURSOS DIRETAMENTE ARRECADADOS;22.645.539,00;24.130.174,77
2023;4551;FUNAPEC;1219.99.1.1.08.000;DEMAIS CONTRIB. SOC. - PRINC. - SEGURO DO CONJUGE;60;RECURSOS DIRETAMENTE ARRECADADOS;943.564,00;925.011,36
2023;4601;FEI;1741.99.0.1.41.999;DIREITOS HUMANOS E DE CIDADANIA - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;7.488.671,00;1.265.226,07
2023;4601;FEI;1791.99.0.1.14.000;OUTRAS TRANSF. PESSOAS FISICAS - PRINC. - DIREITOS HUMANOS E DE CIDADANIA;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;312.028,00;1.367,79
2023;4611;FUNCONTAS;1311.02.0.1.01.000;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - CONCESSAO DE DIREITO REAL DE USO DE AREA PUBLICA;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;222.795,20
2023;4611;FUNCONTAS;1311.02.1.1.01.000;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - CONCESSAO DE DIREITO REAL DE USO DE AREA PUBLICA;60;RECURSOS DIRETAMENTE ARRECADADOS;139.000,00;0,00
2023;4611;FUNCONTAS;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;389.000,00;1.894.410,90
2023;4611;FUNCONTAS;1921.99.0.1.99.000;OUTRAS INDENIZACOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;8.200,00;0,00
2023;4611;FUNCONTAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;54.000,00;73.172,41
2023;4611;FUNCONTAS;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;197.000,00;212.339,33
2023;4611;FUNCONTAS;1999.99.2.2.99.000;OUTRAS REC. - PRIMARIAS - MJM - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.566.000,00;2.550.076,78
2023;4621;MG INVESTE;1321.05.0.1.01.000;JUROS TITULOS RENDA - PRINC. - RENDIMENTO DE APLICACAO FINANCEIRA - TITULOS DE CREDITO;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;12.691.943,79
2023;4621;MG INVESTE;1641.01.0.1.01.000;RETORNO OPER. JUROS ENCARG. FINANCEIROS - PRINC. - JUROS DE EMPRESTIMOS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;775.369,48
2023;4621;MG INVESTE;2311.07.1.1.99.000;AMORTIZACAO FINANCIAMENTOS GERAL - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;8.187.288,32
2023;4631;FPP - MG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;29.432.536,65
2023;4631;FPP - MG;1911.09.0.1.01.003;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - PPP - DIREITOS DA CIDADANIA;60;RECURSOS DIRETAMENTE ARRECADADOS;1.888.740,00;0,00
2023;4661;FAIMG;7311.01.1.1.01.000;REC. INTRA. - ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;300.252.026,00;0,00
2023;4691;FESP-MG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;50.000,00;10.238.789,25
2023;4691;FESP-MG;1719.53.0.1.01.000;TRANSF. RECURSOS FUPEN - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;12.886.031,00;13.360.529,51
2023;4691;FESP-MG;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0,00;1.396,75
2023;4691;FESP-MG;2419.99.0.1.23.002;SEGURANCA PUBLICA - FUNDO DE SEGURANCA NACIONAL;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;25.014.025,00;28.933.244,79
2023;4701;FET-MG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;70.842,00;1.505.157,24
2023;4701;FET-MG;1719.99.0.1.25.001;TRABALHO - FUNDO DE AMPARO AO TRABALHADOR - FAT;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;12.140.147,00;2.956.785,26
2023;4701;FET-MG;1911.08.0.1.01.000;MULTAS SENTENCAS JUDICIAIS - PRINC. - MULTAS PECUNIARIAS E JUROS DE MORA;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;166.441,39
2023;4711;FFP - MG;1215.01.1.1.01.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - PODER EXECUTIVO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;1.176.498.073,00;1.070.910.573,29
2023;4711;FFP - MG;1215.01.1.1.02.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS - ALMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;47.082.000,00;51.638.123,80
2023;4711;FFP - MG;1215.01.1.1.03.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS - TCEMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;49.789.120,00;48.782.046,66
2023;4711;FFP - MG;1215.01.1.1.04.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS - TJMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;473.742.846,00;502.290.603,39
2023;4711;FFP - MG;1215.01.1.1.05.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;3.979.589,00;4.551.960,24
2023;4711;FFP - MG;1215.01.1.1.06.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - MPMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;153.526.314,00;176.889.490,46
2023;4711;FFP - MG;1215.01.1.1.07.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;38.773.636,00;42.832.427,11
2023;4711;FFP - MG;1215.01.1.1.99.001;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEMAIS - PESSOAL LICENCIADO/A DISPOSICAO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;13.714.216,00;14.503.622,51
2023;4711;FFP - MG;1215.01.2.1.01.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - PODER EXECUTIVO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;734.937.169,00;794.520.478,93
2023;4711;FFP - MG;1215.01.2.1.02.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS - ALMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;62.700.000,00;84.125.833,81
2023;4711;FFP - MG;1215.01.2.1.03.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS - TCEMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;47.627.628,00;50.557.187,41
2023;4711;FFP - MG;1215.01.2.1.04.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS - TJMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;174.917.439,00;165.050.048,36
2023;4711;FFP - MG;1215.01.2.1.05.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;1.740.077,00;1.364.639,22
2023;4711;FFP - MG;1215.01.2.1.06.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - MPMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;37.259.282,00;46.288.871,29
2023;4711;FFP - MG;1215.01.2.1.07.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;16.218.681,00;17.637.000,74
2023;4711;FFP - MG;1215.01.3.1.01.000;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - PODER EXECUTIVO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;208.411.271,00;202.926.663,53
2023;4711;FFP - MG;1215.01.3.1.02.000;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS - ALMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;218.000,00;266.135,03
2023;4711;FFP - MG;1215.01.3.1.04.000;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS - TJMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;31.145.100,00;29.424.333,41
2023;4711;FFP - MG;1215.01.3.1.05.000;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;421.822,00;143.394,66
2023;4711;FFP - MG;1215.01.3.1.06.000;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - MPMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;12.446.266,00;14.057.720,94
2023;4711;FFP - MG;1215.01.4.1.01.000;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL ATIVO - PRINC.;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;10.000.000,00;19.337.649,98
2023;4711;FFP - MG;1215.01.5.1.01.000;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL INATIVO - PRINC.;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;10.000.000,00;19.259.562,30
2023;4711;FFP - MG;1219.99.1.3.99.000;DEMAIS CONTRIB. SOC. - DA - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.933.331,00;9.450.667,87
2023;4711;FFP - MG;1219.99.1.4.99.000;DEMAIS CONTRIB. SOC. - DA-MJM - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;5.248.318,00;5.407.240,43
2023;4711;FFP - MG;1321.04.0.1.01.000;REMUNERACAO RECURSOS RPPS - PRINC. - RENDA FIXA;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;25.000.000,00;59.961.705,69
2023;4711;FFP - MG;1321.04.0.1.02.000;REMUNERACAO RECURSOS RPPS - PRINC. - RENDA VARIAVEL;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;400.000,00;406.500,00
