Ano de Exercício;Unidade Orçamentária - Código;Unidade Orçamentária - Sigla;Classificação Receita - Formatado;Classificação Receita - Descrição;Fonte Recurso - Código;Fonte Recurso - Descrição;Valor Previsto Inicial;Valor Efetivado Ajustado
2023;4251;FEAS;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;482475;446585,08
2023;4251;FEAS;1716.50.0.1.99.000;TRANSF. RECURSOS FNAS - PRINC. - DEMAIS;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1557056;3123046,79
2023;4251;FEAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;5;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS INDIVIDUAIS;1000;0
2023;4251;FEAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;6;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS DE BANCADA;1000;0
2023;4251;FEAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;9180;2043,59
2023;4251;FEAS;2413.50.0.1.01.000;ASSISTENCIA SOCIAL - FNAS - IGE;5;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS INDIVIDUAIS;298000;0
2023;4251;FEAS;2413.50.0.1.02.000;ASSISTENCIA SOCIAL - FNAS - IGDE;6;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS DE BANCADA;98000;0
2023;4251;FEAS;2413.50.0.1.99.000;ASSISTENCIA SOCIAL - FNAS - DEMAIS;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0;529995,53
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;49547;0
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0;4799349,48
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;37;TRANSFERENCIAS DA UNIAO VINCULADOS A SAUDE;7892055;17744403,77
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;220490;8000656,5
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;500000;6932185,76
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;200000;1395823,03
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;100000;53516,14
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;13090689;60310579,31
2023;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;93;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EXCETO EMENDAS INDIV. E DE BANCADA;453487;474163,94
2023;4291;FES;1631.99.0.1.99.000;OUTROS SERV. ATEND. SAUDE - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;4527201;20848895,96
2023;4291;FES;1713.50.1.1.04.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO PRIMARIA - IMP. DA SEG. AL. E NUT. NA SAUDE;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;0;172500
2023;4291;FES;1713.50.2.1.01.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;0;75563291
2023;4291;FES;1713.50.2.1.01.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;0;18522957
2023;4291;FES;1713.50.2.1.01.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;0;418722873,5
2023;4291;FES;1713.50.3.1.01.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA EPIDEMIOLOGICA;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;44684641;40993842,87
2023;4291;FES;1713.50.3.1.02.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - HIV-AIDS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;2043317;2307855,33
2023;4291;FES;1713.50.3.1.03.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA SANITARIA;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;8223577;13933322,73
2023;4291;FES;1713.50.4.1.01.000;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS BASICOS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;1091287;0
2023;4291;FES;1713.50.4.1.02.000;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS EXCEPCIONAIS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;59497937;37416139,85
2023;4291;FES;1713.50.5.1.01.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PLANEJASUS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;150000;0
2023;4291;FES;1713.50.5.1.04.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PISO DA ENFERMAGEM;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0;109033481,3
2023;4291;FES;1713.50.5.1.05.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - VALORIZAGTES-SUS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;0;0
2023;4291;FES;1713.50.9.1.01.001;TRANSF. BLOCO MANUT. ASPS - OUTROS PROG. - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;60500000;0
2023;4291;FES;1713.50.9.1.01.001;TRANSF. BLOCO MANUT. ASPS - OUTROS PROG. - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;20800000;0
2023;4291;FES;1713.50.9.1.01.001;TRANSF. BLOCO MANUT. ASPS - OUTROS PROG. - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;685118801;28211278,06
2023;4291;FES;1717.50.0.1.01.000;SUS-SAUDE - MINISTERIO DA SAUDE;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;279927;0
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1000;0
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0;33662,32
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;37;TRANSFERENCIAS DA UNIAO VINCULADOS A SAUDE;509897;10812428,91
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1505459;2519321,11
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;229052;110057,08
2023;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;0;0
2023;4291;FES;2411.51.1.1.03.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - ATENCAO PRIMARIA - PRINC. - ATENCAO BASICA;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;950000;81600
2023;4291;FES;2411.51.2.1.02.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - ATENCAO ESPECIALIZADA - PRINC. - AMBULATORIAL, HOSPITALAR E QUALIDADE DO SANGUE;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;950000;0
2023;4291;FES;2411.51.4.1.01.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - VIGILANCIA SAUDE - PRINC. - EPIDEMIOLOGICA;93;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EXCETO EMENDAS INDIV. E DE BANCADA;407616;0
2023;4331;FDM;1739.99.0.1.11.001;COMERCIO E SERVICOS - DIVERSOS MUNICIPIOS;59;OUTROS RECURSOS VINCULADOS;2643545;0
2023;4331;FDM;1999.99.2.2.99.000;OUTRAS REC. - PRIMARIAS - MJM - DEMAIS;59;OUTROS RECURSOS VINCULADOS;150000;653201,86
2023;4341;FHIDRO;1911.01.0.1.12.000;MULTAS LEGISL. ESPECIFICA - PRINC. - INFRACAO A LEGISLACAO DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;80500;1066314,9
2023;4381;FUNTRANS;1121.01.0.1.03.000;TX. INSP. CONTR. FISC. - PRINC. - TAXA DE LICENCIAMENTO PARA USO OU OCUPACAO DA FAIXA DE DOMINIO DAS RODOVIAS;54;TAXA DE LICENCIAMENTO DA FAIXA DE DOMINIO DAS RODOVIAS;3936747;4368360,82
2023;4381;FUNTRANS;1121.01.0.2.03.000;TX. INSP. CONTR. FISC. - MJM - TAXA DE LICENCIAMENTO PARA USO OU OCUPACAO DA FAIXA DE DOMINIO DAS RODOVIAS;54;TAXA DE LICENCIAMENTO DA FAIXA DE DOMINIO DAS RODOVIAS;25830;155861,83
2023;4381;FUNTRANS;1331.01.0.1.01.002;DELEG. PREST. SERV. TRANSP. RODOVIARIO - PRINC. - FUNTRANS - INTERMUNICIPAL;60;RECURSOS DIRETAMENTE ARRECADADOS;2181000;239498,9
2023;4381;FUNTRANS;1332.01.1.1.01.000;DELEG. EXPLOR. INFRA. TRANSP. RODOVIARIO SETOR PRIVADO - PRINC. - FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES - FUNTRANS;60;RECURSOS DIRETAMENTE ARRECADADOS;268010000;391661730,2
2023;4381;FUNTRANS;1611.03.0.1.99.000;SERVICOS REG. CERTIF. FISCALIZ. - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;3244190;10298408,28
2023;4381;FUNTRANS;1911.01.0.1.03.002;MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DERMG;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;259674350;176720690,9
2023;4381;FUNTRANS;1911.01.0.1.03.003;MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;19524388;12150213,16
2023;4381;FUNTRANS;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;66500;214485,61
2023;4381;FUNTRANS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;0;22355,29
2023;4421;FUNDIF;1911.08.0.1.01.000;MULTAS SENTENCAS JUDICIAIS - PRINC. - MULTAS PECUNIARIAS E JUROS DE MORA;39;MULTAS PECUNIARIAS E JUROS DE MORA FIXADOS EM SENTENCAS JUDICIAIS;3339548;4429797,62
2023;4441;FUNEMP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;2625000;10080114,82
2023;4441;FUNEMP;1911.04.0.1.03.000;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINC. - TERMO DE AJUSTAMENTO DE CONDUTA - TAC;60;RECURSOS DIRETAMENTE ARRECADADOS;55020000;42342247,61
2023;4441;FUNEMP;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52500;0
2023;4441;FUNEMP;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0;135279,23
2023;4441;FUNEMP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52500;775
2023;4441;FUNEMP;7729.99.0.1.26.000;REC. INTRA. - OUTRAS TRANSF. ESTADOS DF - PRINC. - REPASSE DO FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR - FEPDC;60;RECURSOS DIRETAMENTE ARRECADADOS;5250000;0
2023;4451;FEPDC;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;5250000;11238728,89
2023;4451;FEPDC;1911.04.0.1.02.000;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINC. - APLICADAS PELO PROCON-MG;60;RECURSOS DIRETAMENTE ARRECADADOS;26145000;68006705,07
2023;4451;FEPDC;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52500;0
2023;4451;FEPDC;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0;658788,14
2023;4451;FEPDC;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;52500;53271,39
2023;4491;FEC;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;59;OUTROS RECURSOS VINCULADOS;18300000;39945815,52
2023;4541;FAHMEMG;1641.01.0.1.01.000;RETORNO OPER. JUROS ENCARG. FINANCEIROS - PRINC. - JUROS DE EMPRESTIMOS;60;RECURSOS DIRETAMENTE ARRECADADOS;3492000;2831815,7
2023;4541;FAHMEMG;2311.06.0.1.01.000;AMORTIZACAO EMPRESTIMOS CONTRATUAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;28966600;25549451,48
2023;4551;FUNAPEC;1219.99.1.1.06.000;DEMAIS CONTRIB. SOC. - PRINC. - PECULIO;60;RECURSOS DIRETAMENTE ARRECADADOS;49270894;49521828,39
2023;4551;FUNAPEC;1219.99.1.1.07.000;DEMAIS CONTRIB. SOC. - PRINC. - SEGURO COLETIVO;60;RECURSOS DIRETAMENTE ARRECADADOS;22645539;24130174,77
2023;4551;FUNAPEC;1219.99.1.1.08.000;DEMAIS CONTRIB. SOC. - PRINC. - SEGURO DO CONJUGE;60;RECURSOS DIRETAMENTE ARRECADADOS;943564;925011,36
2023;4601;FEI;1741.99.0.1.41.999;DIREITOS HUMANOS E DE CIDADANIA - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;7488671;1265226,07
2023;4601;FEI;1791.99.0.1.14.000;OUTRAS TRANSF. PESSOAS FISICAS - PRINC. - DIREITOS HUMANOS E DE CIDADANIA;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;312028;1367,79
2023;4611;FUNCONTAS;1311.02.0.1.01.000;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - CONCESSAO DE DIREITO REAL DE USO DE AREA PUBLICA;60;RECURSOS DIRETAMENTE ARRECADADOS;0;222795,2
2023;4611;FUNCONTAS;1311.02.1.1.01.000;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - CONCESSAO DE DIREITO REAL DE USO DE AREA PUBLICA;60;RECURSOS DIRETAMENTE ARRECADADOS;139000;0
2023;4611;FUNCONTAS;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;389000;1894410,9
2023;4611;FUNCONTAS;1921.99.0.1.99.000;OUTRAS INDENIZACOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;8200;0
2023;4611;FUNCONTAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;54000;73172,41
2023;4611;FUNCONTAS;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;197000;212339,33
2023;4611;FUNCONTAS;1999.99.2.2.99.000;OUTRAS REC. - PRIMARIAS - MJM - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1566000;2550076,78
2023;4621;MG INVESTE;1321.05.0.1.01.000;JUROS TITULOS RENDA - PRINC. - RENDIMENTO DE APLICACAO FINANCEIRA - TITULOS DE CREDITO;60;RECURSOS DIRETAMENTE ARRECADADOS;0;12691943,79
2023;4621;MG INVESTE;1641.01.0.1.01.000;RETORNO OPER. JUROS ENCARG. FINANCEIROS - PRINC. - JUROS DE EMPRESTIMOS;60;RECURSOS DIRETAMENTE ARRECADADOS;1000;775369,48
2023;4621;MG INVESTE;2311.07.1.1.99.000;AMORTIZACAO FINANCIAMENTOS GERAL - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1000;8187288,32
2023;4631;FPP - MG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0;29432536,65
2023;4631;FPP - MG;1911.09.0.1.01.003;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - PPP - DIREITOS DA CIDADANIA;60;RECURSOS DIRETAMENTE ARRECADADOS;1888740;0
2023;4661;FAIMG;7311.01.1.1.01.000;REC. INTRA. - ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;300252026;0
2023;4691;FESP-MG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;50000;10238789,25
2023;4691;FESP-MG;1719.53.0.1.01.000;TRANSF. RECURSOS FUPEN - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;12886031;13360529,51
2023;4691;FESP-MG;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0;1396,75
2023;4691;FESP-MG;2419.99.0.1.23.002;SEGURANCA PUBLICA - FUNDO DE SEGURANCA NACIONAL;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;25014025;28933244,79
2023;4701;FET-MG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;70842;1505157,24
2023;4701;FET-MG;1719.99.0.1.25.001;TRABALHO - FUNDO DE AMPARO AO TRABALHADOR - FAT;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;12140147;2956785,26
2023;4701;FET-MG;1911.08.0.1.01.000;MULTAS SENTENCAS JUDICIAIS - PRINC. - MULTAS PECUNIARIAS E JUROS DE MORA;60;RECURSOS DIRETAMENTE ARRECADADOS;0;166441,39
2023;4711;FFP - MG;1215.01.1.1.01.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - PODER EXECUTIVO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;1176498073;1070910573
2023;4711;FFP - MG;1215.01.1.1.02.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS - ALMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;47082000;51638123,8
2023;4711;FFP - MG;1215.01.1.1.03.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS - TCEMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;49789120;48782046,66
2023;4711;FFP - MG;1215.01.1.1.04.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS - TJMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;473742846;502290603,4
2023;4711;FFP - MG;1215.01.1.1.05.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;3979589;4551960,24
2023;4711;FFP - MG;1215.01.1.1.06.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - MPMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;153526314;176889490,5
2023;4711;FFP - MG;1215.01.1.1.07.000;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;38773636;42832427,11
2023;4711;FFP - MG;1215.01.1.1.99.001;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEMAIS - PESSOAL LICENCIADO/A DISPOSICAO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;13714216;14503622,51
2023;4711;FFP - MG;1215.01.2.1.01.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - PODER EXECUTIVO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;734937169;794520478,9
2023;4711;FFP - MG;1215.01.2.1.02.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS - ALMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;62700000;84125833,81
2023;4711;FFP - MG;1215.01.2.1.03.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS - TCEMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;47627628;50557187,41
2023;4711;FFP - MG;1215.01.2.1.04.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS - TJMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;174917439;165050048,4
2023;4711;FFP - MG;1215.01.2.1.05.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;1740077;1364639,22
2023;4711;FFP - MG;1215.01.2.1.06.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - MPMG;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;37259282;46288871,29
2023;4711;FFP - MG;1215.01.2.1.07.000;CONTRIB. SERV. CIVIL INATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;16218681;17637000,74
2023;4711;FFP - MG;1215.01.3.1.01.000;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - PODER EXECUTIVO;43;CONTRIBUICAO DO SERVIDOR PARA O RPPS;208411271;202926663,5
